,id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews
29837,1186171287979557748,Palermo,-34.5785911,-58.42774679999999,Entire home/apt,36758.0,7,3
29838,1186211185485506972,San Nicolas,-34.6030061,-58.3824896,Entire home/apt,29973.0,1,17
29840,1186271458032717813,Villa Crespo,-34.59580449117809,-58.4397516912906,Entire home/apt,28356.0,1,1
29841,1186278232477347965,Recoleta,-34.58683926917065,-58.40062603354454,Entire home/apt,29259.0,1,0
29842,1186282684145978058,Palermo,-34.58937445755234,-58.4241431926538,Entire home/apt,106902.0,1,29
29843,1186289731556029508,Palermo,-34.5905601,-58.42522260000001,Entire home/apt,94520.0,3,15
29844,1186292026623479751,Palermo,-34.5827378,-58.4016821,Entire home/apt,43889.0,1,32
29845,1186317913248251500,Palermo,-34.5819961,-58.4236001,Entire home/apt,28356.0,4,20
29846,1186341978265338778,Palermo,-34.57787810000001,-58.4124661,Entire home/apt,49549.0,1,28
29847,1186342014034603131,Constitucion,-34.62358,-58.39095,Entire home/apt,23105.0,3,1
29848,1186344214308386995,Recoleta,-34.5859873,-58.397861,Entire home/apt,52364.0,2,4
29849,1186356496141653011,Villa Urquiza,-34.574708519929025,-58.48926591534424,Entire home/apt,38259.0,1,0
29850,1186358373534378749,Palermo,-34.57755400000001,-58.4308544,Entire home/apt,32704.0,3,3
29851,1186380336086391116,Constitucion,-34.627061,-58.3826648,Private room,21004.0,1,0
29852,1186400067261588026,Palermo,-34.58964,-58.41584,Entire home/apt,42009.0,3,7
29853,1186449900504422684,Palermo,-34.58520578246676,-58.438950401944695,Entire home/apt,38711.0,2,19
29854,1186483117859659822,Colegiales,-34.5784096,-58.44041069999999,Entire home/apt,47260.0,1,12
29855,1186485115505875129,Belgrano,-34.55081066758685,-58.45338135917319,Private room,26255.0,2,1
29856,1186829428548479029,Liniers,-34.64099,-58.51071,Entire home/apt,18888.0,2,2
29857,1186846273403641259,Villa Pueyrredon,-34.5890091,-58.5065019,Entire home/apt,28356.0,6,8
29858,1186866725929426741,Palermo,-34.5810233,-58.4257687,Entire home/apt,43510.0,2,21
29859,1186876844686918566,Palermo,-34.59073,-58.41229,Entire home/apt,27904.0,1,10
29860,1186909728426130707,Palermo,-34.58369384371959,-58.410847333893024,Entire home/apt,39908.0,4,17
29861,1186941810750186244,Parque Chas,-34.58871609322296,-58.47688546214173,Entire home/apt,26255.0,5,0
29862,1186965597134575685,Palermo,-34.5970718,-58.4174589,Entire home/apt,26707.0,3,13
29863,1186992102962082907,Almagro,-34.6033,-58.43266,Entire home/apt,27904.0,1,17
29864,1186993262393904190,Belgrano,-34.56583,-58.47093,Entire home/apt,37808.0,2,8
29865,1186997562596966904,Recoleta,-34.5967133,-58.41192820000001,Entire home/apt,40507.0,2,30
29866,1187002976361671292,San Nicolas,-34.599992,-58.37401209999999,Entire home/apt,78766.0,3,11
29867,1187004780341891928,Balvanera,-34.60678364117729,-58.40003888344714,Entire home/apt,46451.0,1,2
29868,1187026279026642963,Palermo,-34.59516,-58.4229,Entire home/apt,29406.0,2,9
29869,1187029560767447427,Retiro,-34.5965839,-58.38108469999999,Entire home/apt,63013.0,30,1
29870,1187031042194968267,San Telmo,-34.6241,-58.36749,Entire home/apt,39488.0,3,0
29871,1187144666591625225,Palermo,-34.5675817,-58.43462820000001,Entire home/apt,51009.0,7,0
29872,1187147381575843659,Palermo,-34.57996,-58.41397,Entire home/apt,52511.0,3,1
29873,1187195410341984104,Palermo,-34.59028,-58.43571,Entire home/apt,63013.0,1,26
29874,1187269140177120182,San Nicolas,-34.6076425,-58.3745138,Entire home/apt,28051.0,1,56
29875,1187269200088663583,San Nicolas,-34.60764,-58.37451,Entire home/apt,28051.0,1,61
29876,1187558063680505290,Recoleta,-34.5917299,-58.4029493,Entire home/apt,52511.0,2,7
29877,1187603167653354025,Palermo,-34.57595138710699,-58.435210092082286,Entire home/apt,30761.0,7,19
29878,1187606060167439435,San Telmo,-34.62449653824704,-58.37058096816672,Entire home/apt,52511.0,2,1
29879,1187615411293990637,Belgrano,-34.5586079,-58.46836580000001,Entire home/apt,36758.0,2,18
29880,1187617123412270461,Balvanera,-34.60225,-58.39702,Entire home/apt,38858.0,2,0
29881,1187646450646075817,San Telmo,-34.62462,-58.37155,Entire home/apt,99025.0,2,5
29882,1187649923579746168,Almagro,-34.60514,-58.42609,Entire home/apt,29102.0,2,2
29883,1187689937717299085,Retiro,-34.59724699579892,-58.38058080435713,Entire home/apt,31507.0,1,1
29884,1187700579876685311,Palermo,-34.56755,-58.43347,Entire home/apt,31507.0,1,1
29885,1187719958936248661,Boca,-34.63845,-58.36521,Private room,51608.0,1,0
29886,1187722224329580992,Chacarita,-34.5866234,-58.44982460000001,Entire home/apt,25531.0,1,2
29887,1187729073534148299,Palermo,-34.5951574,-58.42289529999999,Entire home/apt,29406.0,2,6
29888,1187731346860395898,San Nicolas,-34.60418,-58.38111,Entire home/apt,89268.0,3,3
29889,1187739328612403888,Boedo,-34.629804330724944,-58.41692372580862,Entire home/apt,42187.0,2,3
29891,1187779870568071229,Colegiales,-34.5780651,-58.44518230000001,Entire home/apt,49507.0,2,15
29892,1187784665435112276,Recoleta,-34.59152,-58.40444,Entire home/apt,41589.0,1,2
29893,1187787187138387318,Retiro,-34.59865,-58.37698,Entire home/apt,26255.0,3,2
29894,1187819113248711099,Colegiales,-34.574326484389864,-58.46044013320555,Entire home/apt,37808.0,3,0
29896,1187857987793989580,Boedo,-34.62959,-58.41502,Entire home/apt,42187.0,2,2
29897,1187868605574650954,Boedo,-34.62809167954833,-58.41689166908861,Entire home/apt,34689.0,2,1
29898,1187893010682895887,Puerto Madero,-34.62022,-58.36509,Entire home/apt,51314.0,1,22
29899,1187964405716064166,Villa Pueyrredon,-34.5904267,-58.498085,Entire home/apt,43510.0,2,9
29900,1187999605375710153,Recoleta,-34.5923257,-58.3893362,Entire home/apt,90014.0,3,15
29901,1188127476107544796,San Cristobal,-34.62506406085873,-58.40356166556091,Entire home/apt,56712.0,1,0
29902,1188283829224251375,Palermo,-34.58977934520666,-58.41087017067894,Entire home/apt,68264.0,5,4
29903,1188333293781762022,Palermo,-34.58529359791269,-58.43891846262057,Entire home/apt,84017.0,1,0
29904,1188339274904392447,Boedo,-34.6287,-58.41713,Entire home/apt,38091.0,2,2
29905,1188353172128301724,Palermo,-34.59284,-58.43067,Entire home/apt,145980.0,5,1
29906,1188358669837549651,Retiro,-34.596699828394534,-58.37276319008224,Entire home/apt,45159.0,1,0
29907,1188365407342769572,Palermo,-34.5928385,-58.4306693,Entire home/apt,220546.0,7,0
29908,1188366874117035593,Villa Crespo,-34.5979686,-58.4294307,Entire home/apt,33155.0,3,5
29909,1188389743892171012,Boedo,-34.63,-58.417,Entire home/apt,30656.0,2,5
29910,1188424861012886183,Boedo,-34.62945,-58.41711,Entire home/apt,34689.0,2,0
29911,1188427261078962998,Palermo,-34.5967887,-58.41675679999999,Entire home/apt,22590.0,4,18
29912,1188440373430355434,Boedo,-34.63021591490452,-58.41703674643923,Entire home/apt,35287.0,2,1
29913,1188509112931160124,Chacarita,-34.58342,-58.44613,Entire home/apt,47260.0,7,0
29914,1188513672208995564,Palermo,-34.5968277,-58.41987959999999,Entire home/apt,43658.0,2,2
29915,1188515604979497720,Palermo,-34.57014,-58.43203,Entire home/apt,52511.0,4,1
29916,1188521770167917002,San Nicolas,-34.607260268198814,-58.37363110256198,Entire home/apt,28051.0,1,54
29917,1188523612019527613,Palermo,-34.58235,-58.40787,Entire home/apt,46210.0,1,1
29918,1188525413026011868,San Nicolas,-34.6071960158213,-58.37352268163392,Entire home/apt,29406.0,1,25
29919,1188526147886055027,Palermo,-34.576120700301395,-58.43675684532317,Entire home/apt,29406.0,15,0
29920,1188527040645488357,Belgrano,-34.56561,-58.47132,Entire home/apt,42009.0,2,6
29921,1188549700224375016,Almagro,-34.6033973,-58.4311168,Entire home/apt,24712.0,2,18
29922,1188553885826271456,Palermo,-34.58129,-58.42734,Entire home/apt,40958.0,27,9
29923,1188564492288586304,Constitucion,-34.61994,-58.38237,Entire home/apt,45000.0,2,8
29924,1188588226059760197,Almagro,-34.6118956,-58.41836119999999,Entire home/apt,21298.0,1,35
29925,1188643514120718632,Palermo,-34.587563002273235,-58.42817131429911,Entire home/apt,42009.0,2,3
29926,1188659117738421940,Palermo,-34.587,-58.42449,Entire home/apt,36758.0,3,9
29927,1188967414789468193,Palermo,-34.5904,-58.43179,Entire home/apt,38406.0,2,11
29929,1189040305888516256,San Nicolas,-34.60099,-58.37088,Entire home/apt,31507.0,2,2
29930,1189052068294055259,Recoleta,-34.59791,-58.41019,Entire home/apt,113602.0,1,16
29931,1189056987466531635,Boedo,-34.62847960945977,-58.41708805770912,Entire home/apt,31086.0,2,2
29932,1189068479248861232,San Telmo,-34.61671,-58.37243,Entire home/apt,19639.0,1,16
29933,1189070485547838742,Boedo,-34.62796603850078,-58.41688436568166,Entire home/apt,34752.0,2,3
29934,1189082226844466117,San Telmo,-34.61673,-58.37058,Entire home/apt,21540.0,1,33
29935,1189083470846397451,Boedo,-34.63010344287693,-58.41498630340049,Entire home/apt,30656.0,2,5
29936,1189093066751622946,Boedo,-34.62948,-58.41702,Entire home/apt,141779.0,2,9
29937,1189101908696252277,Palermo,-34.58827208466298,-58.419918827712536,Entire home/apt,63013.0,1,1
29939,1189120358976304183,Almagro,-34.5981413,-58.4233556,Entire home/apt,24754.0,2,2
29940,1189130363308398952,Boedo,-34.628145731281,-58.41693523076934,Entire home/apt,106797.0,2,7
29942,1189182589496539779,Recoleta,-34.59387193604584,-58.39214305494825,Entire home/apt,96021.0,4,7
29943,1189194042709006416,Monserrat,-34.61579,-58.37966,Entire home/apt,21004.0,28,2
29944,1189202524430017427,Retiro,-34.597689808965164,-58.373398594558246,Entire home/apt,78766.0,5,0
29945,1189206270919015381,Boedo,-34.630218682737,-58.41531090587976,Entire home/apt,76393.0,2,6
29946,1189209337105958201,Belgrano,-34.5632528,-58.4628262,Entire home/apt,41263.0,2,12
29947,1189265489100100164,Belgrano,-34.5563748,-58.46407699999999,Entire home/apt,34510.0,2,4
29948,1189313590248326520,San Nicolas,-34.60399,-58.38451,Entire home/apt,37661.0,2,8
29949,1189343601090652583,Recoleta,-34.58632,-58.39946,Entire home/apt,33607.0,2,11
29950,1189344250146942722,Recoleta,-34.5872644,-58.39492370000001,Entire home/apt,55662.0,1,0
29951,1189353742856489063,Caballito,-34.619765730018216,-58.45429954691689,Entire home/apt,96620.0,1,2
29952,1189422775344198716,Palermo,-34.5701,-58.43179,Entire home/apt,26255.0,2,9
29953,1189701983720286915,Belgrano,-34.55521,-58.46168,Entire home/apt,36758.0,5,13
29954,1189764305156023494,San Nicolas,-34.603325,-58.37745330000001,Entire home/apt,38953.0,2,34
29955,1189776770911377286,Colegiales,-34.578251196406626,-58.45601685888157,Entire home/apt,21004.0,30,3
29956,1189779946668092494,San Nicolas,-34.600260474320734,-58.372714929976574,Entire home/apt,61721.0,2,17
29957,1189811423815258537,Monserrat,-34.6114736042208,-58.37189927965766,Entire home/apt,31538.0,3,10
29958,1189829583653299068,Boca,-34.638099433039066,-58.36227047905261,Entire home/apt,31507.0,2,15
29959,1189867861481949411,Almagro,-34.61168947372386,-58.41811830068944,Entire home/apt,61963.0,2,9
29960,1189878346852032889,Palermo,-34.5925247,-58.41611479999999,Entire home/apt,66311.0,5,1
29961,1189896449038054527,Belgrano,-34.5611472,-58.46511830000001,Entire home/apt,25205.0,2,5
29962,1189914695281355051,Palermo,-34.5951574,-58.42289529999999,Entire home/apt,30456.0,2,6
29963,1189930056077930868,Recoleta,-34.59503398749552,-58.412150537880464,Private room,63013.0,3,0
29964,1189946345975226548,Almagro,-34.6094737,-58.4290146,Entire home/apt,36758.0,1,2
29965,1189948047687088000,Monserrat,-34.6081741976858,-58.37549044660885,Entire home/apt,30005.0,1,31
29966,1189964856909895974,Monserrat,-34.60875,-58.37503,Entire home/apt,25352.0,1,70
29967,1189974458718861229,Belgrano,-34.54745766358526,-58.45094360411167,Entire home/apt,31507.0,3,4
29968,1189974691136660371,Almagro,-34.61312974632713,-58.42385834011432,Entire home/apt,30603.0,1,7
29969,1190013126768052583,Recoleta,-34.584510922970324,-58.403674353444046,Entire home/apt,32704.0,2,5
29970,1190039485445319649,Palermo,-34.5847865353931,-58.42075311749316,Entire home/apt,29406.0,5,6
29971,1190048087147384681,Palermo,-34.58303737671164,-58.424744355356594,Entire home/apt,58812.0,3,0
29972,1190072537631723902,Palermo,-34.57822,-58.4335,Entire home/apt,53257.0,5,10
29973,1190075161372601950,Parque Chacabuco,-34.63221,-58.44429,Entire home/apt,71215.0,1,23
29974,1190093594894549308,Palermo,-34.5806,-58.433122,Entire home/apt,36758.0,2,30
29975,1190175624211097077,Chacarita,-34.5868018,-58.4436155,Entire home/apt,61963.0,1,2
29976,1190220389828973596,Palermo,-34.581826922947535,-58.42663247495556,Entire home/apt,82967.0,3,1
29977,1190452749854658295,Villa Crespo,-34.5919787,-58.433802,Entire home/apt,52511.0,2,14
29978,1190503376262562146,Recoleta,-34.598965,-58.3972002,Entire home/apt,48457.0,2,4
29980,1190640715789326463,Palermo,-34.57031,-58.43036,Entire home/apt,28807.0,1,6
29981,1190648433384591975,Palermo,-34.5786916,-58.4342295,Entire home/apt,52511.0,1,0
29982,1190670025419110404,San Nicolas,-34.60421,-58.38051,Entire home/apt,105022.0,1,1
29983,1190672888861142400,Puerto Madero,-34.6202209,-58.36509109999999,Entire home/apt,92094.0,2,14
29984,1190721708792013199,San Nicolas,-34.60159988536408,-58.38831204729728,Entire home/apt,31507.0,2,47
29985,1190726850625884934,Almagro,-34.59993,-58.41286,Entire home/apt,40958.0,2,8
29986,1190732499037496695,Almagro,-34.6053251,-58.4246272,Entire home/apt,21004.0,1,5
29987,1190756520519474897,Recoleta,-34.5871905,-58.4005872,Entire home/apt,23252.0,3,17
29988,1190764031106752584,Monserrat,-34.6084694710756,-58.37560862120699,Entire home/apt,28051.0,1,16
29989,1190773433766277801,Recoleta,-34.58802709357275,-58.40623832757635,Entire home/apt,42009.0,15,3
29990,1190826548440760330,Recoleta,-34.59212,-58.39882,Entire home/apt,44151.0,1,14
29991,1190832171830661186,Recoleta,-34.594590126589495,-58.40004224214304,Entire home/apt,43132.0,1,10
29992,1190856907567758453,Belgrano,-34.55881,-58.4594,Entire home/apt,63013.0,4,0
29993,1190919327737160088,Palermo,-34.58013446260986,-58.43941836754728,Entire home/apt,62866.0,1,22
29994,1190958660752420739,Palermo,-34.586852430248385,-58.44097098852742,Entire home/apt,105022.0,2,0
29995,1191109658761951186,Recoleta,-34.5952731,-58.3934625,Entire home/apt,36758.0,3,8
29996,1191129649064601191,Palermo,-34.59044,-58.42233,Entire home/apt,48730.0,2,0
29997,1191144797258101238,Palermo,-34.5975303,-58.4220205,Entire home/apt,59862.0,3,1
29998,1191155981535188698,Palermo,-34.56658,-58.43286,Entire home/apt,55662.0,120,0
29999,1191181543420368072,Palermo,-34.59072095078959,-58.41676189510999,Entire home/apt,23189.0,2,20
30000,1191188365133704046,Palermo,-34.581271516952704,-58.43284336635871,Entire home/apt,46514.0,1,36
30001,1191240758424835315,Monserrat,-34.61090408649979,-58.37282070798644,Entire home/apt,57762.0,1,0
30002,1191240879709834723,Palermo,-34.590999875100614,-58.42513339682007,Entire home/apt,36758.0,10,7
30003,1191259533816629696,Recoleta,-34.5861207,-58.4010529,Entire home/apt,27306.0,3,11
30004,1191261279611277156,Monserrat,-34.6122876,-58.37731960000001,Entire home/apt,36064.0,2,26
30005,1191267167778934771,Almagro,-34.5979984,-58.4260086,Entire home/apt,27747.0,3,5
30007,1191292786224667844,Palermo,-34.58212734002425,-58.435759835558805,Private room,75101.0,1,6
30008,1191302836311260491,Caballito,-34.6172798,-58.44608539999999,Entire home/apt,32284.0,3,13
30009,1191305041790406651,Constitucion,-34.62085,-58.39049,Private room,12004.0,2,0
30010,1191318327919094832,Palermo,-34.577686,-58.4029347,Entire home/apt,315065.0,2,20
30011,1191338830717944009,Recoleta,-34.59556782818569,-58.40932980987129,Entire home/apt,33607.0,2,4
30012,1191343080051661536,Monserrat,-34.608432865351915,-58.37526082876208,Entire home/apt,28503.0,1,69
30013,1191360810740806639,Colegiales,-34.57973892232392,-58.44180163050998,Entire home/apt,89268.0,3,1
30014,1191366888321289244,Palermo,-34.570262514200685,-58.43404199928045,Entire home/apt,36012.0,2,6
30015,1191366923310424446,Recoleta,-34.5941972,-58.3911042,Entire home/apt,73515.0,3,27
30016,1191372946912742460,Retiro,-34.59763713690911,-58.38061069206544,Entire home/apt,55662.0,2,24
30018,1191421528247247033,San Nicolas,-34.6077374,-58.3866371,Entire home/apt,26255.0,1,1
30019,1191421766541056088,San Nicolas,-34.60815,-58.38547,Entire home/apt,29406.0,1,2
30021,1191437715863030366,Palermo,-34.58714420497596,-58.429507724180006,Entire home/apt,23525.0,3,0
30022,1191440170793935599,Villa Crespo,-34.6066709,-58.4471201,Entire home/apt,43059.0,1,64
30023,1191459393095023718,Palermo,-34.57772255626794,-58.43854251321003,Entire home/apt,84017.0,1,2
30024,1191465875353657820,Villa Urquiza,-34.57524,-58.48411,Entire home/apt,45758.0,2,13
30025,1191490481943429548,Balvanera,-34.61654,-58.41156,Private room,10922.0,1,0
30026,1191492054910080769,Balvanera,-34.60398180000001,-58.4124872,Entire home/apt,32557.0,1,0
30027,1191503193022470245,Balvanera,-34.61654,-58.41156,Private room,16803.0,1,4
30029,1191532433667840670,Balvanera,-34.60107,-58.39626,Entire home/apt,27610.0,2,3
30030,1191574545330687786,Nuñez,-34.5381103,-58.46572399999999,Entire home/apt,47260.0,3,14
30031,1191584852105537049,Palermo,-34.58463799891764,-58.42345664680398,Entire home/apt,36380.0,1,9
30032,1191853593218852108,San Nicolas,-34.60202793822316,-58.38270010093191,Entire home/apt,115524.0,3,0
30033,1191883637796537485,Caballito,-34.6269208,-58.4364419,Entire home/apt,28209.0,2,28
30034,1191890164753374497,Belgrano,-34.5526,-58.45609,Entire home/apt,36758.0,2,25
30035,1191929371427026276,Recoleta,-34.5889615,-58.4022069,Entire home/apt,27306.0,3,7
30036,1191946157322689425,Palermo,-34.583967819876285,-58.42596382475161,Entire home/apt,42009.0,1,0
30037,1191971325872115607,Recoleta,-34.58576,-58.40287,Entire home/apt,63013.0,5,10
30038,1191975895994824485,Recoleta,-34.5972932,-58.4027815,Entire home/apt,29406.0,360,11
30039,1192004616323425435,San Cristobal,-34.62155150135754,-58.41073213511061,Entire home/apt,42009.0,3,6
30040,1192035949913336104,Palermo,-34.58387330430086,-58.41462320784531,Entire home/apt,39908.0,2,8
30041,1192043533786553483,Chacarita,-34.58540896152371,-58.447476324383175,Entire home/apt,84017.0,10,0
30042,1192054242815963709,Parque Patricios,-34.646928793010346,-58.40925139079741,Private room,15753.0,2,4
30043,1192068149972808731,Balvanera,-34.60521937877769,-58.39318294402194,Entire home/apt,50410.0,1,5
30044,1192069365747103372,San Telmo,-34.624295,-58.37008059999999,Entire home/apt,30456.0,7,7
30045,1192098964369736570,Palermo,-34.5828808,-58.4222062,Entire home/apt,31580.0,3,22
30046,1192101847810689367,Recoleta,-34.59081629257096,-58.39403125458722,Entire home/apt,34059.0,1,9
30047,1192106541562271116,Recoleta,-34.59377562183564,-58.399288974485565,Private room,57762.0,1,0
30048,1192108775330377836,Recoleta,-34.5975413,-58.4006349,Entire home/apt,34510.0,2,13
30049,1192112394130975452,Villa Crespo,-34.59399730426825,-58.43185901641846,Entire home/apt,37356.0,1,17
30050,1192131954369390900,Palermo,-34.5723127,-58.4327408,Entire home/apt,31507.0,2,9
30051,1192149902100847783,Villa Crespo,-34.59556,-58.42868,Entire home/apt,52511.0,2,13
30052,1192150626740490887,Recoleta,-34.58539,-58.40211,Entire home/apt,47260.0,5,8
30053,1192186186835525900,Balvanera,-34.60390417082318,-58.39950362508577,Entire home/apt,36758.0,4,1
30054,1192191812327010105,Recoleta,-34.5896872,-58.4022125,Entire home/apt,49507.0,2,10
30055,1192227488878915788,Boca,-34.6379440258762,-58.36055984959638,Entire home/apt,29406.0,3,6
